AKK	ENG	Frequency
⸢mu⸣-ki-in	who makes firm	1
ru-ba-a-am	prince	1
ti-ri-iṣ	protégé	1
il-li-ku-ma	came	1
d na-bi-um	of Nabû	1
d AMAR UTU	Marduk	1
mi-gi-ir	favorite	1
ša-aš-šu	of Šaššu	1
⸢na⸣-ra-am	beloved	1
d ⸢a-a⸣	of Aya	1
qar-ra-ad	warrior	1
qar-ra-⸢de⸣- e	of war riors	1
⸢ša⸣	whom	1
i-da-a-a	my side	1
MA DA	land	1
su-ba-ru-um	Subarean	1
ki-ma	like	1
⸢e-ma⸣	whenever	1
šu-a-ti	this	1
uš-ta-ak-la-lu-ma	I complete	1
ta-ra-am-mi-i-im	you take up residence	1
qé-re-eb-ša	inside	1
ia-a-ši	for me	1
d na-bi-um-IBILA-ú-ṣu-úr	Nabopolassar	1
za-ni-in-ki	who provides	1
SIG₄ SIG₄	bricks	1
šu-úr-bu-tim	supreme	1
ZIMBIR ⸢KI⸣	of Sippar	1
KÁ DINGIR RA KI	Babylon	1
ku-un-na-am	firmly in place	1
a-na	which	1
šar-ru₄-tim	kingship	1
ṣi-a-tim	for eternity	1
šu-ul-bi-ri-im	prolong	1
a-na	until	1
be -⸢el-tim⸣	la dy	1
ša-at-tim	this	1
-na-ru a	I killed	1
a-na	for	1
u₄-mi-im	future	1
za-ʾe-e -ri-ia	of my ene my	1
ú-te-er-ru	turned	1
⸢a⸣-na	into	1
⸢ù	of	1
DU₆	mound	1
ka⸣-ar-mu	ruins	1
⸢ì⸣-nu-mi-šu	at that time	1
ru-ba-tim	princess	1
a-na	On account of	1
ṣi-ir-tim	exalted	1
GAŠAN-ia	my lady	1
é-edin-na	Eedinna	1
ta-ap-šu-úḫ-ti-šu	she can relax	1
e-eš-ši-iš	anew	1
e-pu-uš-ma	I built	1
ki-ma	as	1
u₄-mi-im	day	1
ú-na-mi-ir	bright	1
d na-bi-um-IBILA-ú-⸢ṣu⸣- úr	Nabopolassar	1
i-na	in	10
ù	and	7
KÁ DINGIR RA KI	Babylon	6
i-na	with	6
a-na	For	6
É-su	his temple	4
ku-up-ri	bitumen	4
a-gur-ri	baked brick	3
ša	of	3
e-pú-uš	I built	3
pa-pa-ḫa	of cella	2
É	temple	2
ṣi-i-ri	exalted	2
ab-nim	I built	2
a-na	to	2
ša-qí-iš	to great height	2
a-gur-ri	baked bricks	1
ru-ku-bu	vehicle	1
é-ur₄-me-imin-an-ki	Eurmeiminanki	1
NA₄ ZA GÌN	blue glaze	1
el-le-ti	shining	1
ú-še-pí-iš	I had built	1
ú-ul-la-a	I raised	1
az-nu-un	provided for	1
bar-sí-pa KI	of Borsippa	1
re-e-ša-a-ša	superstructure	1
eš-re-e-ti	sanctuaries	1
GIŠ má-íd-ḫé-du₇	Maideḫedu	1
i-si-in-ni₇	festival	1
ru-bu-ti-šu	of his rulership	1
GIŠ MÁ	barge	1
ma-áš-da-ḫa	processional	1
zag-mu-ku	of New Year’s festival	1
lu-le-e	splendor	1
šu-an-na KI	of Šuanna	1
ka-re-e-šu GIŠ	karûs	1
za-ra-ti	zāratu-feature	1
qé-er-bi-šu	inside it	1
ú-ša-al-bi-šu	I had clad	1
ti-i-ri	with overlay	1
ša-áš-ši	of gold	1
NA₄	stone	1
é-sískur	Esiskur	1
uš-ma-al-lam	filled	1
e-pu-uš	I built	1
ta-ab-ra-a-ti	object of wonder	1
ma-la-ak	course	1
GIŠ IG MEŠ	doors of	1
KÁ	of gate	1
si-ip-pe	door-jambs	1
ši-ga-ri	door bolt	1
GIŠ DAL	crossbeam	1
GAN DU₇	architrave	1
giš-ká-na-ku	giškanakku	1
ṣa-ri-ri-um-ma	ṣāriru-gold	1
GIŠ EREN	cedar	1
ṣú-lu-lu	roof	1
da-la-ba-na-a-ti-šu	of its dalbānus	1
KÙ BABBAR	silver	1
ú-za-ʾi-in	I decorated	1
ta-al-la-ak-ti	access way	1
É	to temple	1
ú-dam-mi-iq-ma	I beautified	1
GIŠ IG MEŠ	of doors	1
as-míš	suitably	1
ú-ba-an-nim	I made shine	1
nam-ri-iš	resplendently	1
za-ḫa-le-e	zaḫalû-metal	1
ṣi-ir-ti	exalted	1
KÁ MEŠ	of gates	1
AM MEŠ	wild bulls	1
a-gu-úr	baked brick	1
ka-as-pa	silver	1
pi-ti-iq	cast	1
qé-er-bi-šu	inside	1
BÁRA BÁRA	diases	1
du-ú	throne platform	1
eš-ma-re-e	of ešmarû-metal	1
a-ki-ti	akītu-house	1
ši-kin	established	1
d EN LÍL	Enlil	1
d gu-la	Gula	1
d UTU	Šamaš	1
da-a-a-nim	judge	1
ša-kin	who put	1
UZU	omen	1
SIG₅	propitious	1
te-er-ti-ia	my extispicy	1
é-di-ku₅-kalam-ma	Edikukalama	1
KÁ DINGIR DINGIR KI	Babylon	1
d IŠKUR	Adad	1
mu-ša-áš-ki-in	who provides	1
ḪÉ GÁL	abundance	1
MA DA-ia	my land	1
é-nam-ḫé	Enamḫe	1
e-ṭi-ra-at	who saves	1
é-giš-nu₁₁-gal	Ekišnugal	1
ga-mi-la-at	spares	1
na-pí-iš-ti-ia	my life	1
é-sa-bad	Esabad	1
é-ḫur-sag-sikil-la	Eḫursagsikila	1
É É-ša	her temples	1
as-mi-iš	suitably	1
d NIN-é-an-na	Bēlet-Eanna	1
be-el-ti	lady	1
ra-aʾ-im-ti-ia	who loves me	1
é-ki-tuš-garza	Ekitušgarza	1
É-sa	her temple	1
tu-ub-qá- at	outer corner	1
BÀD	of city wall	1
KÁ DINGIR KI	of Babylon	1
ba-bi-ìl KI	Babylon	1
i-da-ti-ia	my omens	1
DINGIR DINGIR	of gods	1
d nin-maḫ	Ninmaḫ	1
d AMAR UTU	Marduk	1
ḫi-da-a-ti	joyful	1
ri-ša-a-ti	celebrations	1
i-gi₄-gi₄	Igīgū	1
d a-nun-na-ki	Anunnakū	1
ka-ma-a-ti	outskirts	1
a-gu-úr-ri	baked brick	1
ša-da-ni-iš	like mountain	1
e-er-te	I set	1
é-maḫ	Emaḫ	1
d nin-ḫur-sag-gá	of Ninḫursag	1
lib-ba	inside	1
a-na	for	1
AMA	mother	1
mu-da-am-mi-iq	who makes auspicious	1
ba-ni-ti-ia	who created me	1
d AG	Nabû	1
SUKKAL	vizier	1
ša	who	1
i-din-nam	gave	1
GIŠ NÍG GIDRU	scepter	1
i-šar-ti	just	1
ka-al	all	1
da-ad-mi	of settlements	1
pa-qá-da₄	exercise authority over	1
é-níg-gidru-kalam-ma-sum-ma	Eniggidrukalamasumu	1
e-ep-ti-iq	I built	1
pi-ti-iq-šu	structure	1
d EN ZU	Sîn	1
ri-i-mu	wild bull	1
LUGAL	king	2
i-na	in	2
mé-e	water	2
mé-e	of water	2
ina	in	1
⸢da-rí-ú-tim⸣	of everlasting	1
nu-uḫ-šu	abundance	1
i-na	By	1
li-ib-⸢bu⸣- uš-šu	heart	1
ul-li-i	earlier	1
⸢aq-qá⸣-a	I poured out	1
⸢ki⸣-i-num	legitimate	1
d A-⸢É⸣	Mār-bīti	1
a-⸢kà⸣- dè ⸢KI⸣	of Aga de	1
⸢LUGAL⸣	king	1
d NÈ ERI₁₁ GAL-LUGAL-ú-ṣu-úr	Neriglissar	1
da-mi-iq-ti	goodness	1
⸢li⸣-ib-bi-ši-na	their hearts	1
nu-⸢uḫ-šu⸣	abundance	1
⸢u₄ -mu	time	1
KÁ DINGIR RA KI	Babylon	1
⸢ša⸣	which	1
ḫé-gal-⸢la⸣	plentitude	1
e-em-qá	wise	1
mu-ut-né-en-nu	pious	1
pa-⸢li-ḫu⸣	to revere	1
DINGIR DINGIR	gods	1
mu-du-uʾ	knows how	1
⸢li-bi-il-ḫé-gál-lu⸣	Lībil-ḫegalla	1
ú-ša-aḫ-ri-⸢ma⸣	I had re dug	1
ma-a-⸢ti⸣	land	1
d AMAR UTU	of Marduk	1
e-re-bi- ma	can enter	1
ab-na-a	I re constructed	1
⸢su⸣- uk -⸢ki-ša⸣	b a nk	1
nu-⸢uḫ⸣-ši	abundance	1
la⸣ na-pa-ar-ku-ti	of ceaseless	1
ú-ki-in	I firmly established	1
⸢i-na⸣ qé-re-eb-šu	inside	1
a-ši-ib	reside	1
qí-bi-ti	command	1
IGI TAB	Collated	1
da-ra-ti	eternity	1
ša	of	1
a-na	while	1
nu- wu -⸢rí⸣- im	s hi nin g	1
ṣa-al-ma-at qá-qá-dam	black-headed	1
li-iḫ- du-ù	be ha ppy	1
d AG	Nabû	1
LUGAL ⸢LUGAL⸣	kin gs	1
ki -⸢ib⸣-ra-a-ti	re gions	1
ka-al	entire	1
⸢ni-ip-ḫi⸣	rising	1
⸢te⸣-né-še-e-ti	inhabited	1
a-ši-ib	who sit on	1
dan-nu-ti	strong	1
a-na	for	1
li-iš-ša-kin	be placed	1
pi-i-⸢ka⸣	your mouth	1
a-na	For	1
d UTU	sun	1
a-na	when	1
DINGIR DINGIR	of gods	1
u₄-um	day	1
DINGIR	god	1
ba-nu- ú-a	who creat ed me	1
ù	and	1
d èr-ra	Erra	1
qar-ra-ad	warrior	1
⸢qar⸣- ra-de	of war riors	1
še-ri-šu	his morning	1
li-ku-⸢un-ma⸣	be firmly in place	1
d 30	moon	1
dam-⸢qá⸣- a -ti	good thi ng s	1
maḫ-⸢rí⸣- ka	before	1
⸢re-ʾu-ú-ti	shepherdship	1
li-na-ar	may he kill	1
a-a-bi-⸢šu⸣	his enemies	1
ta-mar-ti-šu	his appearance	1
li-na-am-ri	shine	1
ki-ma	like	1
ia-ti	me	1
ù	and	8
KÁ DINGIR RA KI	of Babylon	5
BÀD	wall	4
i-na	with	4
ki-ma	like	3
la	no	3
ku-up-ri	bitumen	3
a-gur-ri	baked brick	3
KÁ GAL MEŠ	gates	3
na-ak-li-iš	skillfully	2
ši-na-a-ti	those	2
LUGAL	king	2
a-na	as	2
GIŠ EREN	of cedar	2
KÁ DINGIR RA KI	Babylon	2
me-e	of water	2
ZABAR	of bronze	2
AM AM	wild bulls	2
URUDU	of copper	2
ša	that	2
aḫ-re-e-ma	I dug out	2
MÈ	battle	1
GI	arrow	1
ú-na-am-mi-ir	I made shine	1
uš-ma-al-lam	I filled	1
lu-le-e	splendor	1
ni-ši	of people	1
tab-ra-a-ti	wonder	1
a-na	of	1
uš-zi-iz	I stationed	1
KIŠ	for all	1
im-gur- d EN LÍL	Imgur-Enlil	1
a-na	to	1
i-ta-a-ti	outside	1
la	too	1
né-si-iš	far away	1
ù-šá-as-ḫi-ir	I surrounded	1
d UTU È	eastern	1
BAL RI	bank	1
da-num	fortified	1
qá-qá-ri	distance	1
i-na	At	1
KÙŠ	cubits	1
4 LIM	4 000	1
ma-na-ma	something	1
i-pú-šu	had done	1
maḫ-ri	of past	1
ṭa-ḫe-e	can come close	1
si-ip-pe-ši-na	their door-jamb	1
e-ma	At each of	1
še-zu-zu-ti	raging	1
iš-ta-ap-pi-la	became too low	1
a-gur-ri	baked bricks	1
ú-šar-ši-id-ma	secured	1
i-šid-si-in	foundation	1
mé-ḫe-ra-at	at level	1
ad-ke-e-ma	I removed	1
né-re-ba-ši-in	entrances	1
su-le-e	of street	1
KÙ-tim	shining	1
ta-am-le-e	raising	1
i-na	as a result of	1
ki-la-at-ta-an	both	1
né-mé-et-ti- d EN LÍL	Nēmetti-Enlil	1
EN LÍL im-gur- d	Imgur-Enlil	1
ša	of	1
NA₄ ZA GÌN	blue glaze	1
MUŠ ḪUŠ	mušḫuššu-dragon	1
MUŠ ḪUŠ	mušḫuššu-dragons	1
às-ku-up-pu	threshold	1
e-ek-du-tim	fierce	1
e-er-te-et-ti	I hung	1
KÁ KÁ-ša	its gates	1
ḫi-ri-is-su	its moat	1
pí-ti-iq	cast	1
nu-ku-še-e	nukuššû-fittings	1
ta-aḫ-lu-up-ti	facing	1
ba-nu-ú	fashioned	1
GIŠ IG GIŠ IG	doors	1
ú-ša-at-ri-iṣ	I had stretched	1
ṣú-lu-li-ši-na	their roofs	1
da-nu₄-ti	hard	1
GIŠ EREN	cedar	1
ú-še-piš	I had built	1
qer-bu-uš-ša	upon them	1
ṭa-ḫe-e	to approach	1
ša-ad-la-a-ti	broad	1
ak-ṣú-ur-ma	built	1
ša	whom	1
e-pe-ri	earthen	1
ma-aṣ-ṣar-ti	protection	1
ú-da-an-ni-in-ma	I reinforced	1
URU KI	city	1
ni-ṣir-ti	fortress	1
áš-ku-un	establishing	1
ṭa-a-bi-su-pu-úr-šu	Ṭābi-supūršu	1
bar-sí-pà KI	of Borsippa	1
e-eš-ši-iš	anew	1
e-pú-uš	I built	1
ḫi-ri-it-su	its moat	1
ak-ṣú-úr	constructed	1
ki-bi-ir-ša	its embankment	1
d AG-ku-du-úr-ri-ú-ṣu-úr	Nebuchadnezzar	1
d AMAR UTU	Marduk	1
uš-ta-as-ḫi-ir-šu-nu-tim	surrounded them	1
é-zi-da	Ezida	1
GAL GAL	great	1
DINGIR	of gods	1
eš-re-e-ti	sanctuaries	1
ú-še-pí	I made shine forth	1
d UTU-šu	of Šamaš	1
ša-ru-ru	sheen	1
é-sag-íl	Esagil	1
EN	lord	1
a-na-ku-ma	I	1
ib-bu-šu	named	1
URU-šu	for his city	1
dam-qá-a-ti	good things	1
a-na	for	1
GAL	great	1
ši-pí-ik	dikes	1
a-gu-úr-ri	baked brick	1
ki-bi-ir-šu	its embankment	1
ú-ra-ak-ki-is-ma	fitted them	1
i-te-e	to outskirts	1
a-a-bi	enemy	1
aš-šum	So that	1
e-er-te-et-ti-ši-na-a-ti	I constructed	1
taḫ-lu-up-ti	facing	1
GIŠ IG MEŠ	doors	1
u₄-mi-iš	like daylight	1
la sa-na-qá	can come	1
KÁ GAL MEŠ-šu	its gates	1
ab-nim	I built	1
ša-da-ni-iš	like mountain	1
GÚ-šu	its embankment	1
i-na	on	1
da-núm	fortified	1
TIN TIR KI	of Babylon	1
pa-ni₇	close	1
ka-a-ri	embankments	1
gi-pí-iš	roiling	1
áš-ta-ap-pa-ak-šu-nu-tì-ma	I heaped them up	1
la šu-ub-ši-i	to prevent	1
qé-er-ba-šu-un	in them	1
bu-tu-uq-ti	breaks	1
ma-ar-ti	bitter	1
ia-ar-ri	body of water	1
ti-a-ma-ti	sea	1
ra-bí-ù-tim	huge	1
gal-la-ti	roiling	1
ti-a-am-ti	sea	1
e-ber	crossing	1
e-bé-er-šu-un	crossing them	1
ú-ša-al-mi-ma	I had surrounded	1
MA DA	land	1
d iš₈-tár-sa-ki-pa-at-te-e-bi-ša	Ištar-sākipat-tēbîša	1
a-na	to	3
ù	and	2
d AMAR UTU	Marduk	2
ZIMBIR KI	Sippar	2
d na-bi-um-IBILA-ú-ṣu-úr	Nabopolassar	2
d UTU	Šamaš	2
EN-ia	my lord	2
d a-a	Aya	1
u	and	1
d UTU	of Šamaš	1
ÍD BURANUN	Euphrates	1
na-ra-am	beloved	1
ma-ḫa-zi	cult center	1
ṣí-i-ri	exalted	1
ì-nu-mi-šu-um	at that time	1
ú-ma-ʾi-i-ra-an-ni	issued	1
ú-um-mi-id	provided	1
eš-re-e-ti	shrines	1
ka-bi-it-ti	important	1
úr-ta-šu	order	1
a-na	from	1
ud-du-šu	renovate	1
ma-ḫa-zi	for cult centers	1
za-na-an	provide	1
GAL-ú	great	1
EN	lord	1
ì-nu	When	1
a-na-ku	I	1
d na-bi-um	Nabû of	1
ti-ri-iṣ	protégé	1
RA KI KÁ DINGIR	of Babylon	1
is-si-šu-ma	withdrew	1
i-re-e-qu	too distant	1
qú-ud-duš	to purify	1
el-lu-tim	of pure	1
KAR	embankment	1
ú-ša-ar-ši-id-ma	I firmly secured	1
a-gur-ri	baked bricks	1
ESIR UD DU A	bitumen	1
i-na	with	1
šu-a-ti	of that	1
ÍD	river	1
ki-bi-ir	bank	1
ú-ki-in	I firmly established	1
a-na	for	1
nu-úḫ-ši	abundance	1
be-lu-ti-šu-nu	their lordship	1
me-e	water	1
ú-ša-aḫ-ra-am-ma	I had dug	1
ÍD BURANUN	Euphrates River	1
ia-a-ti	me for	1
ì-lí	gods	1
pa-li-iḫ	who reveres	1
ša-aḫ-ṭim	respectful	1
à-aš-ri	humble	1
sa-a-bu	draw	1
šu-ul-mi-im	secure	1
me-e	waters	1
LUGAL	king	1
ù	and	5
i-na	in	4
a-na	For	4
BÀD	wall	3
in	with	3
a-bi	father	3
SIG₄	slabs	3
É-su	his temple	3
KÁ DINGIR RA KI	of Babylon	3
bar-sí-pa KI	Borsippa	3
ša	that	2
GAL	great	2
EN	of lord	2
su-le-e	street	2
GAL GAL	great	2
né-mé-et-ti- d EN LÍL	Nēmetti-Enlil	2
ka-a-ri	embankments	2
ša	of	2
KÁ DINGIR RA KI	Babylon	2
KAR	embankment	2
a-gur-ri	baked brick	2
2	two	2
d AMAR UTU	Marduk	2
da-nu₄-ti	strong	2
ma-áš-da-ḫa	processional street	2
la	but not	2
NA₄ DÚR MI NA BÀN DA	of breccia	2
e-pú-uš	I built	2
a-di	to	2
TIN TIR KI	of Babylon	1
a-gur-ri	of baked brick	1
ma-ka-a-at	piers	1
é-zi-da	of Ezida	1
i-pu-šu-ma	built	1
a-ra-aḫ-ti	of Araḫtu	1
ka-a-ri	embankment	1
na-am-ri-iš	radiantly	1
e-pu-uš	built I	1
ik-ṣú-ru	constructed	1
ki-bi-ir-šu	its bank	1
ba-nu-ú-a	who had engendered me	1
ku-up-ri	bitumen	1
ši-pí-ir-šu-un	construction	1
im-gur- d EN LÍL	Imgur-Enlil	1
i-iḫ-ru-ma	He had dug	1
ḫi-ri-it-su	moat	1
ú-ša-ak-li-lu	he had completed	1
d AG-IBILA-ú-ṣu-úr	Nabopolassar	1
i-pú-šu-ma	had built	1
LUGAL	king	1
ṣa-ad-du	signs	1
li-mi-ti	enclosure	1
3	three	1
mu-šab-bi-ir	who breaks	1
ka-ak-ku	weapon	1
na-ki-ri-ia	of my enemies	1
in	in	1
d gu-la	Gula	1
be-el-ti	lady	1
mu-ṭi-ba-at	who keeps healthy	1
ši-ri-ia	my body	1
é-gu-la	Egula	1
é-ti-la	Etila	1
é-zi-ba-ti-la	Ezibatila	1
e-eš-re-e-ti-ša	sanctuaries of hers	1
i-gar	wall	1
d IŠKUR	Adad	1
nu-uḫ-šu	abundant	1
zu-un-ni₇	rain	1
mu-ša-az-ni-in	who pours out	1
KUR-ia	my land	1
as-mi-iš	suitably	1
ab-nim	I built	1
d EN ZU	Sîn	1
na-áš	who bears	1
pu-ra-at-ti	of Euphrates	1
da-mi-iq-ti-ia	good for me	1
é-dim-an-na	Edimana	1
a-bar-ti	on other side	1
ká-sikil	Kasikilla	1
ú-ra-ak-ki-su-ma	constructed	1
ši-ti-iq	quarried	1
ú-ša-al-mi	I surrounded	1
BAL RI	bank	1
d UTU ŠÚ A	western	1
ú-ša-as-ḫi-ir	I surrounded	1
a-a- i -bu-úr-ša-bu-um	Ay-ibūr-šabû	1
a-na	for	1
ta-am-la-a	infill	1
za-aq-ru	higher	1
ú-ma-al-li-ma	I filled	1
i-na	with	1
NA₄	of stone	1
KUR-i	from mountain	1
a-na	on	1
a-a-i-bu-ur-ša-bu-ú	Ay-ibūr-šabû	1
iš-tu	from	1
ká-sikil-la	Kasikilla	1
d iš₈-tár-sa-ki-pa-at-te-e-bi-ša	Ištar-sākipat-tēbîša	1
a-na	to	1
i-lu-ti-šu	of his divinity	1
ú-da-am-mi-iq-ma	I improved	1
i-pú-šu	had built	1
e-es-ni-iq-ma	I adjoined	1
ú-ba-an-na-a	beautified	1
ta-al-la-ak-ti	access way	1
ki-da-nim	outside	1
URU	city	1
ú-ša-ak-li-lu	he did complete	1
ma-aš-da-ḫa	of processional street	1
si-it-ta-a-ti	rest	1
iš-tu	From	1
du₆-kù–	Duku	1
ki-nam-tar-tar-re-e-dè	Kinamtartarede	1
pa-ra-ak	Dais	1
ši-ma-a-ti	of Destinies	1
a-a-i-bur-ša-bu-um	Ay-ibūr-šabû	1
mé-eḫ-ra-at	opposite	1
it-ti	to part	1
ú-ba-an-na-a	he beautified	1
ta-al-lak-ti	access way	1
ia-ti	me	1
e-es-ni-iq-ma	adjoined	1
re-e-eš-ta-a	first-born	1
IBILA-šu	his son	1
na-ra-am	beloved	1
ŠÀ-šu	of his heart	1
im-gu-úr- d EN LÍL	Imgur-Enlil	1
ú-ša-ak-li-il	I completed	1
i-ta-at	Beside	1
ḫi-ri-ti-šu	of its moat	1
ku-pur	bitumen	1
ab-ni-ma	I built	1
it-ti	to	1
ik-ṣú-ru	had constructed	1
d DUMU-É	Mār-bīti	1
d AMAR UTU	Marduk	5
u₃	and	4
u	and	3
LUGAL	king	3
ha-aṭ-ṭa	scepter	2
a-na	for	2
ki-ib-ra-a-tim	quarters	2
ṣi-ri-im	exalted	2
a-na	to	2
ma-a-ti	land	2
um-ma-ni-ia	of my workforce	1
tu-up-ši-ik-ku	basket	1
na-ap-ha-ar	all	1
e-mi-id	I imposed	1
u₄-mi-šu-ma	that time	1
GIŠ al-lu	hoe	1
GIŠ mar-ri-im	spade	1
in	At	1
u₂-ša-aš-ši-im	made carry	1
ni-ši₃	people	1
ša	whose	1
e-li-ti	of upper	1
ša-ap-li-tim	lower	1
u₂-ša-at-mi-ih	grasps le t	1
d na-bi-um	Nabû	1
ṣe-re-es-su	lead-rope	1
a-na	in	1
qa₂-ti-ia	my hands	1
u₂-ma-al-lu-u₂	placed	1
d er₃-ra	Erra	1
be-li	lord	1
il-li-ku	go es	1
im-ni-ia	my right side	1
ra-bi-ṣu	bail iff	1
qa₂-tu-u₂-a	hands my	1
šu-ur-kam	give	1
la ma-gi-ri-im	insubmissive	1
d AMAR UTU	Mardu k	1
dan-num₂	strong	1
DINGIR RA KI KA₂	of Babylon	1
MA DA-šu-me-ri₂-im	land of Sumer	1
ak-ka-di-i	Akkad	1
iš-ša-ak-ku-um	ruler	1
ṣi-i-ri	exalted	1
pa-lih	who reveres	1
d u₂-raš	Uraš	1
d iš-tar₂	Ištar	1
RE E₂ UM	she ph erd	1
ki-nam	t r ue	1
ti-ri-iṣ	protégé	1
d na-bi-um	of Nabû	1
a-na-ku	I	1
ku-nu-uš	subjugate	1
i₃-nu-um	When	1
i₃-li₂	gods	1
ra-bi₂-u₂-tim	great	1
be-lu-ut	dominion	1
šu-ma-am	name	1
ib-bu-u₂	called	1
ri-te-ed-de-e	constantly guide	1
ni-ši-ia	my people	1
i-qi₂-pu-u₃-ni	entrusted	1
ši-ri-ik-ti	present	1
GIŠ uš-pa-ri-im	staff	1
ra-bi₂-a	gre at	1
a-na	t o	1
er-ša	wise	1
d UTU	Šamaš	1
ad-kam-ma	I mus tered	1
šu-ur-šu-da	firmly-founded	1
a-na	worthy	1
ta-na-da-a-ti	of praise	1
aš-ta-ka-an	I made	1
d EN LIL₂	Enlil	1
i₃-li₂	of gods	1
a-ši-ir	who directs	1
e-ep-še₂₀-ti-ia	my deeds	1
da-am-qa₂-a-tim	good	1
ha-di-iš	with pleasure	1
na-ap-li-is-ma	look upon	1
i-ša-ar-tim	just	1
GIŠ ku-sa-a	throne	1
pa-le-e	dynasty	1
u₂-ul-lu-tim	earlier	1
u₄-mu-um	future	1
re-e-qu-tim	distant	1
in	through	1
ar-ba-ʾi-im	four	1
in	on	1
re-ša-an	peaks	1
e-la₂-a-tim	high	1
ši-ta-ad-du-hi	to ma rch	1
qi₂-bi₂-ti-ka	your command	1
in	by	1
ṣi-ir-tim	exalt ed	1
ši-ri-ik-ti₃	gift	1
ša	just	1
u₄-mu-um	times	1
um-ma-na-at	work men	1
u₄-mi-im	day	1
d EN LIL₂	of Enlil	1
šar-ru-ti-ia	my royal majesty	1
a-na	on	1
IM	sides	1
LIMMU₂ BA	four	1
i₃-ni-u₄-mi-šu	At that time	1
ne₂-met-ti- d EN LIL₂	Nēmetti-En lil	1
šal-hu-u₂-šu	outer wall	1
e-eš₁₅-ši-iš	anew	1
ab-ni-ma	I built	1
be-li₂-ia	my lord	1
ki-ma	as	1
u₂-na-mi-ir	bright	1
ki-ma	like	1
ma-aṣ-ṣa-ar-ti	protection	1
e₂-sag-il₂	of Esagil	1
KA₂ DINGIR MEŠ	Babylon	1
u₂-da-ni-in	I strengthened	1
DUMU MEŠ	citizens	1
ba-bi-lam KI	of Babylon	1
u₂-še-ši-ib	to live	1
ne-eh-ti	in peace	1
šu-ub-ti	allowed	1
ba-bi-lam KI	Babylon	1
ma-ha-az	cult center	1
EN	lord	1
ra-bi₂-im	great	1
d na-bi-um-IBILA-u₂-ṣu-ur₂	Nabopolassar	1
ù	and	7
d AMAR UTU	Marduk	4
LUGAL	king	4
a-na	to	4
DINGIR DINGIR	of gods	3
ša	which	3
é-zi-da	Ezida	3
i-na	at	3
KÙ BABBAR	silver	3
sì-ip-pe-e	door-jambs	2
it-ti	with	2
ni-šim	people	2
ša	of	2
ri-i-mu	wild bull	2
i-na	in	2
KÁ- d UTU È	Ka-Utu-e	2
KÁ- d LAMMA-a-ra-bi	Ka-Lamma-arabi	2
KÁ-ḪÉ GÁL	Ka-ḫegal	2
é-sag-íl	Esagil	2
ma-aḫ-ri	former	2
d AG	Nabû	2
KÁ KÁ	of gates	2
IBILA	heir	2
ša	whose	2
re-e-ši-ia	me	1
GAL	great	1
a-na-ku	I	1
ì-nu-um	When	1
EN	lord	1
ú-ša-al-bi-iš-šu	I covered it	1
ú-ul-lu-ú	elevated	1
pa-ar-ṣu	rites	1
é-sag-íl	of Esagil	1
ki-sè-e	bases	1
e-ri-i	copper	1
MUŠ ḪUŠ	mušḫuššu-dragon	1
aš-te-né-eʾ-a	strive after	1
ka-a-a-nam	constantly	1
re-eš-tu-tu	original	1
uš-te-te-eš-še-er	keep in order	1
MA DA	land	1
e-eš-re-e-ti	shrines	1
a-za-an-na-an	I provide for	1
la ba-aṭ-la-ak	unstinting	1
a-na-ku	myself	1
ka-a-a-na-ak	I was ever-present	1
a-na	towards	1
id-di-nam	gave	1
TIN TIR KI	of Babylon	1
bé-e-lu	rule	1
ma-a-ti	land	1
d EN-MU-IN GAR	of Bēl-šum-iškun	1
DINGIR	gods	1
ši-ma-a-ti	fates	1
mu-ši-im	who determines	1
a-ša-re-du	foremost	1
mi-it-lu-uk-ti	decision	1
iš-ku-nu	made	1
GAL GAL	great	1
da-ri-ti	everlasting	1
ši-ma-at-su	whose fate	1
LUGAL-ú-ti-šu	kingship	1
e-pe-e-šu	exercise of	1
a-na	about	1
da-am-qá-a-ti	good deeds	1
e-pí-iš	who performs	1
mu-ud-di-iš	renovates who	1
KÁ DINGIR RA KI	of Babylon	1
MA DA MA DA	lands	1
i-ši-mu	determined	1
DUMU	son	1
qa-tu-uš-šu	whose hands	1
ka-ak-ku-šu	his weapon	1
id-di-nu-šu	gave	1
ša-ga-pú-ru	majestic one	1
d èr-ra	Erra	1
ka-a-a-nam	always	1
ga-ma-lu	spare	1
e-ṭe-ri	save	1
ú-ša-at-mi-ḫu	let grasp	1
ki-iš-šu-ti	authority over	1
i-ša-ar-ti	just	1
GIŠ NÍG GIDRU	scepter	1
ki-i-nim	legitimate	1
e-pé-e-šu	perform	1
ṣa-al-ma-at qá-qá-dam	black-headed	1
re-é-ú-ti	shepherdship	1
e-pé-e-šu	exercise	1
na-an-zu-zu	are stationed	1
8	eight	1
KÁ-U₆ DE BABBAR	Ka-ude-babbar	1
UD 5 KÁM	fifth	1
ši-ma-a-ti	of Destinies	1
qé-re-eb	inside	1
za-am-mu-uk-ku	New Year	1
re-e-ša	beginning	1
ša-at-ti	of year	1
i-na	during	1
i-sì-in-ni a-ki-ti	akītu-festival	1
ta-be-e	setting out	1
d EN LÍL	of Enlil	1
d na-bi-um	Nabû	1
ki-nim	legitimate	1
i-ša-ad-di-ḫu	goes in procession	1
a-na qé-re-eb	into	1
